SEASON_ID,PLAYER_ID,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1627863,22200044,24-Oct-22,PHI vs. IND,W,20,2,4,0.5,1,3,0.333,1,2,0.5,1,1,2,2,0,0,0,2,6,15,1
22022,1627863,22200028,22-Oct-22,PHI vs. SAS,L,17,1,2,0.5,0,1,0,0,0,0,2,0,2,1,0,1,2,1,2,-8,1
22022,1627863,22200015,20-Oct-22,PHI vs. MIL,L,21,2,4,0.5,0,2,0,0,0,0,0,3,3,2,0,0,1,0,4,3,1
22022,1627863,22200001,18-Oct-22,PHI @ BOS,L,16,0,2,0,0,1,0,1,2,0.5,0,1,1,1,2,0,1,2,1,-5,1
22022,1629731,22200330,2-Dec-22,CLE vs. ORL,W,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-4,1
22022,1629731,22200312,30-Nov-22,CLE vs. PHI,W,31,3,7,0.429,0,1,0,0,0,0,2,3,5,2,3,1,2,1,6,20,1
22022,1629731,22200303,28-Nov-22,CLE @ TOR,L,28,3,10,0.3,2,6,0.333,0,0,0,1,5,6,1,1,0,0,4,8,-9,1
22022,1629731,22200295,27-Nov-22,CLE @ DET,W,34,1,5,0.2,1,5,0.2,0,0,0,0,7,7,1,0,0,1,4,3,-6,1
22022,1629731,22200280,25-Nov-22,CLE @ MIL,L,36,2,7,0.286,2,6,0.333,1,2,0.5,2,10,12,2,1,1,0,4,7,-22,1
22022,1629731,22200261,23-Nov-22,CLE vs. POR,W,18,2,3,0.667,0,1,0,0,0,0,0,3,3,0,0,0,0,1,4,17,1
22022,1629731,22200171,9-Nov-22,CLE @ SAC,L,14,1,1,1,1,1,1,0,0,0,0,2,2,0,0,0,0,3,3,8,1
22022,1629731,22200158,7-Nov-22,CLE @ LAC,L,15,2,4,0.5,2,3,0.667,0,0,0,0,1,1,0,1,0,0,2,6,-1,1
22022,1629731,22200140,6-Nov-22,CLE @ LAL,W,25,1,3,0.333,0,2,0,0,0,0,1,5,6,1,1,1,0,4,2,13,1
22022,1629731,22200120,4-Nov-22,CLE @ DET,W,23,0,4,0,0,3,0,0,0,0,0,2,2,1,1,1,1,2,0,2,1
22022,1629731,22200107,2-Nov-22,CLE vs. BOS,W,24,2,7,0.286,0,3,0,2,2,1,1,3,4,0,2,0,1,4,6,2,1
22022,1629731,22200090,30-Oct-22,CLE vs. NYK,W,33,8,11,0.727,6,8,0.75,0,0,0,1,3,4,3,0,0,0,4,22,20,1
22022,1629731,22200072,28-Oct-22,CLE @ BOS,W,39,1,3,0.333,1,2,0.5,1,2,0.5,0,6,6,1,0,0,1,4,4,20,1
22022,1629731,22200056,26-Oct-22,CLE vs. ORL,W,30,4,7,0.571,4,7,0.571,0,0,0,0,3,3,0,1,0,0,2,12,9,1
22022,1629731,22200039,23-Oct-22,CLE vs. WAS,W,21,3,4,0.75,2,3,0.667,4,5,0.8,1,2,3,2,0,1,0,1,12,19,1
22022,1629731,22200032,22-Oct-22,CLE @ CHI,W,4,2,3,0.667,1,2,0.5,0,0,0,0,2,2,1,0,0,1,0,5,6,1
22022,1629731,22200008,19-Oct-22,CLE @ TOR,L,22,3,4,0.75,1,2,0.5,1,2,0.5,1,2,3,2,0,1,0,1,8,-11,1
22022,1629002,22200350,4-Dec-22,SAC vs. CHI,W,12,5,5,1,0,0,0,0,0,0,0,3,3,1,1,0,1,1,10,3,1
22022,1629002,22200338,3-Dec-22,SAC @ LAC,W,15,3,3,1,0,0,0,4,5,0.8,2,6,8,2,0,2,1,3,10,-3,1
22022,1629002,22200323,30-Nov-22,SAC vs. IND,W,17,4,7,0.571,0,1,0,0,0,0,3,5,8,1,0,1,0,2,8,21,1
22022,1629002,22200307,28-Nov-22,SAC vs. PHX,L,11,1,2,0.5,0,0,0,2,2,1,0,0,0,0,0,1,0,0,4,-2,1
22022,1629002,22200275,25-Nov-22,SAC @ BOS,L,10,1,2,0.5,0,0,0,2,2,1,1,1,2,0,0,0,2,1,4,-11,1
22022,1629002,22200263,23-Nov-22,SAC @ ATL,L,14,2,3,0.667,1,1,1,0,0,0,1,5,6,1,0,0,0,1,5,-5,1
22022,1629002,22200257,22-Nov-22,SAC @ MEM,W,11,5,7,0.714,0,1,0,0,0,0,1,2,3,0,0,0,1,3,10,2,1
22022,1629002,22200242,20-Nov-22,SAC vs. DET,W,14,3,4,0.75,0,1,0,0,0,0,1,5,6,0,0,0,0,1,6,-4,1
22022,1629002,22200222,17-Nov-22,SAC vs. SAS,W,14,4,4,1,1,1,1,1,1,1,1,2,3,1,1,0,1,1,10,19,1
22022,1629002,22200210,15-Nov-22,SAC vs. BKN,W,15,1,3,0.333,0,1,0,0,0,0,1,3,4,0,1,0,4,1,2,-13,1
22022,1629002,22200197,13-Nov-22,SAC vs. GSW,W,13,4,6,0.667,0,2,0,0,0,0,0,2,2,0,1,0,0,2,8,-1,1
22022,1629002,22200183,11-Nov-22,SAC @ LAL,W,16,4,8,0.5,1,3,0.333,1,2,0.5,2,3,5,0,1,0,1,1,10,-4,1
22022,1629002,22200171,9-Nov-22,SAC vs. CLE,W,13,3,5,0.6,0,2,0,0,0,0,0,1,1,1,0,0,1,0,6,-8,1
22022,1629002,22200156,7-Nov-22,SAC @ GSW,L,15,1,3,0.333,0,0,0,0,0,0,0,2,2,3,0,0,0,2,2,13,1
22022,1629002,22200132,5-Nov-22,SAC @ ORL,W,11,2,3,0.667,0,0,0,2,2,1,0,3,3,1,0,0,0,0,6,7,1
22022,1629002,22200069,27-Oct-22,SAC vs. MEM,L,14,1,4,0.25,0,2,0,0,0,0,0,3,3,2,0,0,0,1,2,-6,1
22022,1629002,22200042,23-Oct-22,SAC @ GSW,L,11,1,3,0.333,0,1,0,2,2,1,0,4,4,1,1,1,0,2,4,15,1
22022,1629002,22200036,22-Oct-22,SAC vs. LAC,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
22022,1630625,22200340,3-Dec-22,TOR vs. ORL,W,11,1,2,0.5,0,0,0,0,0,0,0,3,3,0,0,0,2,3,2,-17,1
22022,1630625,22200318,30-Nov-22,TOR @ NOP,L,9,3,7,0.429,1,3,0.333,0,0,0,0,3,3,4,2,0,0,0,7,7,1
22022,1630625,22200303,28-Nov-22,TOR vs. CLE,W,4,1,4,0.25,0,1,0,0,0,0,1,1,2,1,0,0,0,1,2,-2,1
22022,1630625,22200215,16-Nov-22,TOR vs. MIA,W,21,2,10,0.2,1,6,0.167,0,0,0,1,0,1,1,1,0,0,3,5,-14,1
22022,1630625,22200199,14-Nov-22,TOR @ DET,W,25,9,16,0.563,3,7,0.429,6,6,1,0,4,4,4,3,2,2,4,27,0,1
22022,1630625,22200187,12-Nov-22,TOR @ IND,L,13,5,8,0.625,2,3,0.667,2,2,1,1,1,2,0,0,2,1,1,14,4,1
22022,1630625,22200179,11-Nov-22,TOR @ OKC,L,17,2,8,0.25,1,4,0.25,0,0,0,1,0,1,4,1,0,1,0,5,-1,1
22022,1630625,22200165,9-Nov-22,TOR vs. HOU,W,12,2,7,0.286,0,3,0,4,6,0.667,2,1,3,2,1,1,3,4,8,5,1
22022,1630625,22200151,7-Nov-22,TOR @ CHI,L,10,2,7,0.286,0,3,0,0,0,0,0,2,2,2,1,1,0,0,4,-3,1
22022,1630625,22200127,4-Nov-22,TOR @ DAL,L,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-7,1
22022,1630625,22200114,2-Nov-22,TOR @ SAS,W,13,5,7,0.714,3,3,1,0,0,0,0,0,0,0,0,1,0,0,13,8,1
22022,1630625,22200099,31-Oct-22,TOR vs. ATL,W,5,2,3,0.667,1,1,1,0,0,0,0,0,0,1,0,0,0,0,5,1,1
22022,1630625,22200073,28-Oct-22,TOR vs. PHI,L,9,2,5,0.4,0,2,0,0,0,0,1,1,2,0,1,0,1,0,4,-1,1
22022,1630625,22200059,26-Oct-22,TOR vs. PHI,W,4,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,-1,1
22022,1630625,22200045,24-Oct-22,TOR @ MIA,W,8,0,2,0,0,1,0,0,0,0,1,2,3,1,0,0,0,1,0,-5,1
22022,1630625,22200031,22-Oct-22,TOR @ MIA,L,6,1,2,0.5,1,2,0.5,0,0,0,0,0,0,0,0,1,0,1,3,-3,1
22022,1630625,22200021,21-Oct-22,TOR @ BKN,L,13,2,4,0.5,0,1,0,0,0,0,0,0,0,0,1,0,1,1,4,-15,1
22022,1630625,22200008,19-Oct-22,TOR vs. CLE,W,9,0,1,0,0,1,0,2,2,1,0,1,1,1,0,1,0,1,2,0,1
22022,1629726,22200356,5-Dec-22,HOU vs. PHI,W,11,1,5,0.2,1,5,0.2,2,3,0.667,1,0,1,0,2,0,0,1,5,-7,1
22022,1629726,22200342,3-Dec-22,HOU @ GSW,L,19,1,3,0.333,1,3,0.333,3,3,1,0,1,1,2,1,0,1,0,6,9,1
22022,1629726,22200334,2-Dec-22,HOU @ PHX,W,12,1,1,1,1,1,1,0,0,0,0,2,2,0,1,0,0,3,3,14,1
22022,1629726,22200320,30-Nov-22,HOU @ DEN,L,21,2,4,0.5,2,4,0.5,0,0,0,0,1,1,0,0,0,0,2,6,0,1
22022,1629726,22200305,28-Nov-22,HOU @ DEN,L,15,1,6,0.167,1,6,0.167,0,0,0,0,2,2,0,1,0,0,2,3,0,1
22022,1629726,22200287,26-Nov-22,HOU vs. OKC,W,18,3,4,0.75,3,4,0.75,2,3,0.667,0,2,2,0,0,0,0,3,11,2,1
22022,1629726,22200278,25-Nov-22,HOU vs. ATL,W,23,4,6,0.667,3,5,0.6,9,9,1,1,3,4,2,2,0,1,3,20,5,1
22022,1629726,22200228,18-Nov-22,HOU vs. IND,L,14,1,4,0.25,1,3,0.333,0,0,0,0,0,0,0,1,0,0,2,3,-8,1
22022,1629726,22200203,14-Nov-22,HOU vs. LAC,L,4,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,6,1
22022,1629726,22200165,9-Nov-22,HOU @ TOR,L,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,1
22022,1629726,22200145,7-Nov-22,HOU @ ORL,W,8,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,6,-11,1
22022,1629726,22200137,5-Nov-22,HOU @ MIN,L,18,3,7,0.429,3,6,0.5,0,0,0,0,1,1,1,0,0,1,0,9,7,1
22022,1629726,22200112,2-Nov-22,HOU vs. LAC,L,7,1,3,0.333,1,3,0.333,0,0,0,1,0,1,0,0,0,1,1,3,3,1
22022,1629726,22200102,31-Oct-22,HOU @ LAC,L,15,1,2,0.5,1,2,0.5,0,0,0,0,2,2,0,1,0,1,1,3,-2,1
22022,1629726,22200094,30-Oct-22,HOU @ PHX,L,17,2,7,0.286,2,7,0.286,2,2,1,0,1,1,0,1,0,1,3,8,-8,1
22022,1629726,22200080,28-Oct-22,HOU @ POR,L,14,0,2,0,0,2,0,3,3,1,0,1,1,2,0,0,0,1,3,-4,1
22022,1629726,22200063,26-Oct-22,HOU @ UTA,L,16,3,5,0.6,3,5,0.6,2,2,1,0,0,0,1,1,0,0,3,11,0,1
22022,1629726,22200048,24-Oct-22,HOU vs. UTA,W,12,1,5,0.2,1,5,0.2,0,0,0,0,2,2,0,0,1,0,2,3,10,1
22022,1629726,22200033,22-Oct-22,HOU @ MIL,L,13,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,-13,1
22022,1629726,22200024,21-Oct-22,HOU vs. MEM,L,13,1,2,0.5,1,2,0.5,0,0,0,0,1,1,0,0,0,0,1,3,5,1
22022,1629726,22200005,19-Oct-22,HOU @ ATL,L,14,0,2,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,3,1
22022,203493,22200358,5-Dec-22,DAL vs. PHX,W,25,0,2,0,0,2,0,0,1,0,0,4,4,0,1,0,0,2,0,13,1
22022,203493,22200337,3-Dec-22,DAL @ NYK,W,25,3,8,0.375,3,7,0.429,1,1,1,1,3,4,1,1,0,0,2,10,15,1
22022,203493,22200325,1-Dec-22,DAL @ DET,L,22,2,4,0.5,1,3,0.333,1,2,0.5,0,4,4,0,1,0,0,1,6,9,1
22022,203493,22200310,29-Nov-22,DAL vs. GSW,W,14,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,1
22022,203493,22200286,26-Nov-22,DAL @ TOR,L,27,0,4,0,0,4,0,4,4,1,0,3,3,3,0,0,0,2,4,6,1
22022,203493,22200264,23-Nov-22,DAL @ BOS,L,27,2,6,0.333,1,3,0.333,0,0,0,0,1,1,1,0,0,1,1,5,-21,1
22022,203493,22200246,20-Nov-22,DAL vs. DEN,L,26,1,5,0.2,1,5,0.2,0,0,0,1,3,4,0,1,0,0,1,3,-25,1
22022,203493,22200230,18-Nov-22,DAL vs. DEN,W,31,4,7,0.571,2,5,0.4,0,0,0,0,6,6,3,1,0,0,2,10,20,1
22022,203493,22200218,16-Nov-22,DAL vs. HOU,L,33,0,6,0,0,6,0,0,0,0,2,1,3,0,0,0,0,2,0,-16,1
22022,203493,22200207,15-Nov-22,DAL vs. LAC,W,31,4,8,0.5,4,8,0.5,1,2,0.5,1,2,3,1,0,0,0,3,13,9,1
22022,203493,22200190,12-Nov-22,DAL vs. POR,W,17,1,5,0.2,0,4,0,0,0,0,0,2,2,1,2,0,0,4,2,-5,1
22022,203493,22200172,10-Nov-22,DAL @ WAS,L,27,2,4,0.5,2,4,0.5,0,0,0,0,5,5,2,1,0,0,1,6,1,1
22022,203493,22200161,9-Nov-22,DAL @ ORL,L,26,0,3,0,0,2,0,0,0,0,0,3,3,0,0,0,0,4,0,-4,1
22022,203493,22200155,7-Nov-22,DAL vs. BKN,W,22,0,5,0,0,3,0,0,0,0,0,1,1,1,2,0,0,2,0,-18,1
22022,203493,22200127,4-Nov-22,DAL vs. TOR,W,25,1,7,0.143,0,5,0,0,0,0,1,3,4,2,3,1,2,3,2,12,1
22022,203493,22200115,2-Nov-22,DAL vs. UTA,W,29,1,4,0.25,1,4,0.25,0,1,0,1,1,2,1,0,0,1,2,3,-4,1
22022,203493,22200093,30-Oct-22,DAL vs. ORL,W,29,2,5,0.4,2,3,0.667,0,0,0,0,0,0,0,1,0,0,3,6,10,1
22022,203493,22200086,29-Oct-22,DAL vs. OKC,L,38,2,5,0.4,2,5,0.4,1,1,1,2,2,4,1,0,0,2,4,7,-20,1
22022,203493,22200066,27-Oct-22,DAL @ BKN,W,42,3,7,0.429,2,6,0.333,1,2,0.5,0,4,4,1,2,1,0,3,9,7,1
22022,203493,22200053,25-Oct-22,DAL @ NOP,L,35,1,8,0.125,1,6,0.167,0,0,0,1,4,5,2,2,0,0,4,3,-2,1
22022,203493,22200034,22-Oct-22,DAL vs. MEM,W,24,3,5,0.6,2,4,0.5,0,0,0,0,3,3,0,1,0,0,2,8,28,1
22022,203493,22200013,19-Oct-22,DAL @ PHX,L,30,3,6,0.5,3,5,0.6,1,1,1,0,2,2,1,0,0,2,3,10,-11,1
22022,1626168,22200338,3-Dec-22,SAC @ LAC,W,8,0,1,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,-2,1
22022,1626168,22200275,25-Nov-22,SAC @ BOS,L,8,1,1,1,1,1,1,3,4,0.75,1,1,2,0,0,0,2,0,6,4,1
22022,1626168,22200263,23-Nov-22,SAC @ ATL,L,20,4,7,0.571,1,3,0.333,3,3,1,5,2,7,2,1,1,2,4,12,-6,1
22022,1626168,22200257,22-Nov-22,SAC @ MEM,W,15,0,1,0,0,1,0,0,0,0,1,2,3,0,0,1,1,1,0,8,1
22022,1626168,22200242,20-Nov-22,SAC vs. DET,W,10,1,4,0.25,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,3,-4,1
22022,1626168,22200222,17-Nov-22,SAC vs. SAS,W,20,5,8,0.625,1,4,0.25,3,4,0.75,2,1,3,0,1,0,0,0,14,7,1
22022,1626168,22200210,15-Nov-22,SAC vs. BKN,W,18,4,13,0.308,3,8,0.375,1,2,0.5,4,1,5,0,0,0,2,1,12,-3,1
22022,1626168,22200197,13-Nov-22,SAC vs. GSW,W,5,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,-9,1
22022,1626168,22200183,11-Nov-22,SAC @ LAL,W,15,0,4,0,0,4,0,0,0,0,1,1,2,1,0,0,0,0,0,-7,1
22022,1626168,22200171,9-Nov-22,SAC vs. CLE,W,19,5,9,0.556,4,7,0.571,2,2,1,0,1,1,1,0,1,3,2,16,1,1
22022,1626168,22200156,7-Nov-22,SAC @ GSW,L,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,6,1
22022,1626168,22200132,5-Nov-22,SAC @ ORL,W,30,5,10,0.5,4,7,0.571,1,1,1,0,3,3,2,0,1,2,2,15,10,1
22022,1626168,22200109,2-Nov-22,SAC @ MIA,L,13,1,3,0.333,1,3,0.333,0,0,0,0,4,4,1,0,0,1,0,3,-4,1
22022,1626168,22200096,31-Oct-22,SAC @ CHA,W,21,1,4,0.25,1,3,0.333,3,4,0.75,2,2,4,3,1,2,2,4,6,11,1
22022,1626168,22200081,29-Oct-22,SAC vs. MIA,W,18,4,7,0.571,2,4,0.5,0,2,0,1,4,5,0,1,1,1,1,10,3,1
22022,1626168,22200042,23-Oct-22,SAC @ GSW,L,4,1,3,0.333,0,2,0,0,0,0,0,1,1,1,1,0,1,2,2,4,1
22022,1626168,22200014,19-Oct-22,SAC vs. POR,L,15,2,8,0.25,2,7,0.286,0,0,0,0,4,4,0,1,0,0,0,6,-4,1
22022,1629052,22200359,5-Dec-22,IND @ GSW,W,32,5,9,0.556,3,6,0.5,1,2,0.5,2,6,8,2,1,1,1,2,14,7,1
22022,1629052,22200351,4-Dec-22,IND @ POR,L,27,2,3,0.667,1,2,0.5,0,0,0,0,5,5,2,2,0,1,2,5,-4,1
22022,1629052,22200335,2-Dec-22,IND @ UTA,L,15,2,4,0.5,0,0,0,7,8,0.875,1,1,2,1,1,1,1,2,11,5,1
22022,1629052,22200323,30-Nov-22,IND @ SAC,L,15,2,4,0.5,0,1,0,4,5,0.8,0,5,5,0,1,0,1,1,8,-6,1
22022,1629052,22200308,28-Nov-22,IND @ LAL,W,8,0,2,0,0,1,0,0,0,0,1,1,2,1,0,0,0,1,0,-3,1
22022,1629052,22200292,27-Nov-22,IND @ LAC,L,23,0,3,0,0,3,0,1,2,0.5,2,3,5,1,1,2,0,2,1,-6,1
22022,1629052,22200276,25-Nov-22,IND vs. BKN,W,12,1,3,0.333,0,1,0,0,0,0,1,3,4,0,1,0,0,1,2,-8,1
22022,1629052,22200262,23-Nov-22,IND vs. MIN,L,20,2,7,0.286,1,5,0.2,0,2,0,1,3,4,0,2,0,0,2,5,0,1
22022,1629052,22200249,21-Nov-22,IND vs. ORL,W,27,5,9,0.556,4,7,0.571,4,5,0.8,1,2,3,1,2,0,0,1,18,19,1
22022,1629052,22200236,19-Nov-22,IND vs. ORL,W,20,2,7,0.286,1,3,0.333,0,0,0,0,4,4,0,0,0,1,0,5,2,1
22022,1629052,22200228,18-Nov-22,IND @ HOU,W,18,5,7,0.714,4,6,0.667,0,0,0,0,0,0,0,1,0,0,4,14,5,1
22022,1629052,22200211,16-Nov-22,IND @ CHA,W,21,2,2,1,2,2,1,2,2,1,1,1,2,1,1,0,0,2,8,-1,1
22022,1629052,22200187,12-Nov-22,IND vs. TOR,W,15,3,6,0.5,0,3,0,2,2,1,1,2,3,0,0,0,2,0,8,3,1
22022,1629052,22200160,9-Nov-22,IND vs. DEN,L,12,1,2,0.5,0,0,0,0,0,0,1,2,3,0,0,0,0,0,2,21,1
22022,1629052,22200121,4-Nov-22,IND vs. MIA,W,12,0,2,0,0,2,0,1,2,0.5,1,1,2,2,1,0,0,0,1,6,1
22022,1629052,22200098,31-Oct-22,IND @ BKN,L,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-9,1
22022,1629052,22200083,29-Oct-22,IND @ BKN,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,1
22022,1629052,22200044,24-Oct-22,IND @ PHI,L,7,0,2,0,0,2,0,0,0,0,1,2,3,0,0,0,1,0,0,-3,1
22022,1629052,22200004,19-Oct-22,IND vs. WAS,L,14,1,4,0.25,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,3,-8,1
22022,1630173,22200165,9-Nov-22,TOR vs. HOU,W,12,2,8,0.25,0,2,0,0,0,0,4,2,6,1,0,1,2,2,4,-11,1
22022,1630173,22200151,7-Nov-22,TOR @ CHI,L,14,4,6,0.667,0,0,0,2,2,1,1,3,4,1,0,1,0,1,10,-16,1
22022,1630173,22200141,6-Nov-22,TOR vs. CHI,W,14,2,6,0.333,0,2,0,1,2,0.5,3,1,4,2,1,1,1,3,5,-20,1
22022,1630173,22200127,4-Nov-22,TOR @ DAL,L,27,4,9,0.444,1,3,0.333,6,6,1,3,5,8,2,0,1,2,1,15,2,1
22022,1630173,22200114,2-Nov-22,TOR @ SAS,W,21,4,9,0.444,0,3,0,4,4,1,0,6,6,1,1,1,1,1,12,6,1
22022,1630173,22200099,31-Oct-22,TOR vs. ATL,W,18,2,3,0.667,0,1,0,6,6,1,0,3,3,1,0,0,1,1,10,11,1
22022,1630173,22200073,28-Oct-22,TOR vs. PHI,L,15,0,6,0,0,3,0,0,0,0,2,1,3,1,0,1,2,1,0,-10,1
22022,1630173,22200059,26-Oct-22,TOR vs. PHI,W,21,3,7,0.429,1,3,0.333,0,0,0,3,3,6,4,0,0,2,3,7,14,1
22022,1630173,22200045,24-Oct-22,TOR @ MIA,W,34,5,12,0.417,0,1,0,0,1,0,4,18,22,2,0,1,0,2,10,10,1
22022,1630173,22200031,22-Oct-22,TOR @ MIA,L,34,5,9,0.556,2,5,0.4,6,7,0.857,3,8,11,1,0,0,1,1,18,16,1
22022,1630173,22200021,21-Oct-22,TOR @ BKN,L,17,1,6,0.167,0,1,0,2,3,0.667,0,6,6,0,0,0,3,2,4,-8,1
22022,1630173,22200008,19-Oct-22,TOR vs. CLE,W,18,4,11,0.364,1,4,0.25,1,2,0.5,1,4,5,0,0,0,0,1,10,-4,1
22022,1629661,22200130,4-Nov-22,PHX vs. POR,L,5,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8,1
22022,1629661,22200106,1-Nov-22,PHX vs. MIN,W,33,10,17,0.588,7,11,0.636,2,3,0.667,0,2,2,3,3,1,0,1,29,17,1
22022,1629661,22200094,30-Oct-22,PHX vs. HOU,W,31,7,15,0.467,5,11,0.455,0,0,0,0,7,7,1,1,0,0,3,19,19,1
22022,1629661,22200079,28-Oct-22,PHX vs. NOP,W,27,5,10,0.5,2,6,0.333,4,4,1,0,2,2,3,2,0,0,2,16,-2,1
22022,1629661,22200055,25-Oct-22,PHX vs. GSW,W,33,3,11,0.273,1,6,0.167,2,4,0.5,3,2,5,2,0,0,0,0,9,26,1
22022,1629661,22200043,23-Oct-22,PHX @ LAC,W,23,4,6,0.667,3,4,0.75,0,0,0,1,4,5,2,1,0,0,4,11,13,1
22022,1629661,22200027,21-Oct-22,PHX @ POR,L,23,2,9,0.222,1,6,0.167,0,0,0,1,2,3,2,2,0,2,1,5,-5,1
22022,1629661,22200013,19-Oct-22,PHX vs. DAL,W,27,6,13,0.462,3,6,0.5,0,0,0,0,3,3,0,0,2,0,2,15,-3,1
22022,1630175,22200353,5-Dec-22,ORL vs. MIL,L,21,0,9,0,0,4,0,0,0,0,1,3,4,1,2,0,0,1,0,-15,1
22022,1630175,22200340,3-Dec-22,ORL @ TOR,L,24,4,10,0.4,1,3,0.333,3,3,1,0,3,3,5,1,0,0,2,12,5,1
22022,1630175,22200330,2-Dec-22,ORL @ CLE,L,29,7,11,0.636,3,4,0.75,2,2,1,0,6,6,3,3,1,1,4,19,-5,1
22022,1630175,22200313,30-Nov-22,ORL vs. ATL,L,24,3,7,0.429,0,1,0,5,5,1,0,4,4,2,1,0,2,6,11,-15,1
22022,1630175,22200056,26-Oct-22,ORL @ CLE,L,32,2,10,0.2,1,5,0.2,4,4,1,0,6,6,5,0,1,3,5,9,-18,1
22022,1630175,22200046,24-Oct-22,ORL @ NYK,L,29,6,18,0.333,0,5,0,2,2,1,2,2,4,4,1,0,1,4,14,-7,1
22022,1630175,22200030,22-Oct-22,ORL vs. BOS,L,32,6,13,0.462,2,5,0.4,0,2,0,1,8,9,6,1,1,2,4,14,0,1
22022,1630175,22200020,21-Oct-22,ORL @ ATL,L,28,8,12,0.667,4,5,0.8,5,7,0.714,0,0,0,2,1,1,2,1,25,-1,1
22022,1629130,22200314,30-Nov-22,MIA @ BOS,L,12,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,3,3,-9,1
22022,1629130,22200244,20-Nov-22,MIA @ CLE,L,21,3,6,0.5,1,3,0.333,0,0,0,0,1,1,0,0,0,2,3,7,-22,1
22022,1629130,22200215,16-Nov-22,MIA @ TOR,L,15,0,2,0,0,1,0,0,0,0,1,2,3,3,0,0,2,2,0,-3,1
22022,1629130,22200202,14-Nov-22,MIA vs. PHX,W,21,3,7,0.429,2,6,0.333,2,2,1,0,0,0,0,0,0,2,0,10,-7,1
22022,1629130,22200189,12-Nov-22,MIA vs. CHA,W,23,2,9,0.222,0,6,0,1,1,1,0,1,1,2,1,0,1,1,5,5,1
22022,1629130,22200174,10-Nov-22,MIA vs. CHA,W,23,5,10,0.5,2,6,0.333,2,3,0.667,0,0,0,1,0,0,0,3,14,0,1
22022,1629130,22200150,7-Nov-22,MIA vs. POR,L,29,3,9,0.333,3,9,0.333,0,0,0,0,4,4,3,0,0,1,2,9,2,1
22022,1629130,22200121,4-Nov-22,MIA @ IND,L,17,0,7,0,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,-13,1
22022,1629130,22200109,2-Nov-22,MIA vs. SAC,W,25,1,6,0.167,1,5,0.2,1,1,1,0,6,6,1,0,0,0,1,4,-8,1
22022,1629130,22200104,1-Nov-22,MIA vs. GSW,W,26,6,10,0.6,5,8,0.625,0,0,0,0,2,2,3,0,0,2,3,17,19,1
22022,1629130,22200081,29-Oct-22,MIA @ SAC,L,5,0,2,0,0,0,0,2,2,1,1,1,2,0,0,0,0,2,2,-8,1
22022,1629130,22200068,27-Oct-22,MIA @ GSW,L,13,1,7,0.143,1,5,0.2,0,0,0,0,1,1,1,0,0,0,1,3,-4,1
22022,1629130,22200065,26-Oct-22,MIA @ POR,W,19,2,7,0.286,1,5,0.2,0,0,0,0,3,3,3,0,0,1,2,5,12,1
22022,1629130,22200045,24-Oct-22,MIA vs. TOR,L,16,4,8,0.5,3,6,0.5,1,1,1,0,1,1,0,0,0,0,4,12,-6,1
22022,1629130,22200031,22-Oct-22,MIA vs. TOR,W,15,3,5,0.6,2,3,0.667,0,0,0,0,3,3,0,0,0,0,3,8,-2,1
22022,1629130,22200022,21-Oct-22,MIA vs. BOS,L,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-5,1
22022,1629130,22200007,19-Oct-22,MIA vs. CHI,L,11,2,4,0.5,1,3,0.333,0,0,0,1,3,4,3,0,0,0,1,5,8,1
22022,1630552,22200354,5-Dec-22,ATL vs. OKC,L,29,3,8,0.375,1,3,0.333,0,0,0,3,6,9,3,0,0,1,4,7,2,1
22022,1630552,22200327,2-Dec-22,ATL vs. DEN,W,33,5,9,0.556,0,1,0,0,0,0,1,9,10,4,0,1,0,1,10,0,1
